city_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
city_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
city_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/dev/random,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
esgtsa_lincomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
esgtsa_linear,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,626496
esgtsa_nested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fast,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,219503025632
hybridtaus,84805754,128618886,180061310,199301520,207330112,211220504,211220504,13413838,37419965,64670617,79734886,122442683,164169533,52742601,26510199,13368128,36956898,65848442,84805754,128618886,180061310,199301520,207330112,211220504,211220504,211220504,211220504,211220504,214344240,214344240,214344240,214344240,77163188342
ign,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,214344240,219503025632
iqint1_lincomb,214344240,53575080,26780220,13382798,6684106,3334786,1660126,822908,404322,195068,91772,43478,23962,23962,6634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321373462
iqint1_linear,214344240,53575080,26780220,13382798,6684106,3334738,1660068,823738,404990,197562,91798,40622,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,19578,321711520
iqint1_nested,214344240,13388280,3337920,829920,199728,40584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232140672
iqint2,1939490,844412,370030,81316,34124,10864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3280709
iqint2.y,2158056,918198,456097,78248,31946,9922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3652468
iqint2.z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iqint3,826728,209660,74323,20204,2747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133662
jkiss32,25380181,4586606,1133083,272924,349810,12253437,8623809,4308164,2532540,15139947,27531971,59544973,96746858,157765364,173439204,199722600,209366300,212177372,212177372,212177372,214344240,214344240,25489981,13176900,9150625,9297035,17862020,29530897,18066994,7964704,5153632,14143206,17345122948
lcg_lincomb,107164800,53575080,26780220,13382798,6684106,3967878,4013743,4039200,2276199,2495145,2016097,2295331,2254185,3883011,2847828,2437355,2399856,2489610,2196995,1876694,2459581,3202661,3692411,3975670,3416720,3754157,3366408,2119062,3248912,2646533,2303410,2030560,318488552
